U+3576: ň,ňg  # 㕶
U+772F: mī,mǐ  # 眯

U+7740: zhāo,zháo,zhe,zhuó  # 着

U+7787: mī,mǐ  # 瞇

U+77AD: liǎo,liào  # 瞭

U+77BF: jù,qú  # 瞿

U+77C7: méng,mēng  # 矇

U+77DC: guān,jīn,qín  # 矜

U+77EB: jiáo,jiǎo  # 矫

U+77EF: jiáo,jiǎo  # 矯

U+77F3: dàn,shí  # 石

U+7809: huò,xū  # 砉

U+780C: qì,qiè  # 砌

U+7814: yán,yàn  # 研

U+784C: gè,luò  # 硌

U+784F: yán,yàn  # 硏

U+7850: dòng,liú  # 硐

U+7859: wéi,wèi  # 硙

U+788C: liù,lù  # 碌

U+78B4: chā,chá  # 碴

U+78C5: bàng,páng  # 磅

U+78CF: lián,qiān  # 磏

U+78E8: mó,mò  # 磨

U+7947: qí,zhǐ  # 祇

U+7955: bì,mì  # 祕

U+7962: mí,nǐ  # 祢

U+796D: jì,zhài  # 祭

U+7981: jīn,jìn  # 禁

U+7985: chán,shàn  # 禅

U+79AA: chán,shàn  # 禪

U+79B0: mí,nǐ  # 禰

U+79CD: chóng,zhǒng,zhòng  # 种

U+79D8: bì,mì  # 秘

U+79F0: chèn,chēng,chèng  # 称

U+7A0D: shāo,shào  # 稍

U+7A1C: léng,líng  # 稜

U+7A2E: zhǒng,zhòng  # 種

U+7A31: chēng,chèng,chèn  # 稱

U+7A3D: jī,qǐ  # 稽

U+7A5C: zhǒng,zhòng  # 穜

U+7A7A: kōng,kòng  # 空

U+7AA8: xūn,yìn  # 窨

U+7B2E: zé,zuó  # 笮

U+7B3C: lóng,lǒng  # 笼

U+7B51: zhú,zhù  # 筑

U+7B54: dā,dá  # 答

U+7B60: jūn,yún  # 筠

U+7B74: cè,jiá,jiā  # 筴

U+7BC0: jiē,jié  # 節

U+7BF8: cǎn,zān  # 篸

U+7BF9: zhuàn,zuǎn  # 篹

U+7C38: bǒ,bò  # 簸

U+7C51: zhuàn,zuǎn  # 籑

U+7C60: lóng,lǒng  # 籠

U+7C98: nián,zhān  # 粘

U+7CA5: yù,zhōu  # 粥

U+7CC1: sǎn,shēn  # 糁

U+7CCA: hū,hú,hù  # 糊

U+7CDC: méi,mí  # 糜

U+7CDD: sǎn,shēn  # 糝

U+7CFB: jì,xì  # 系

U+7D25: zā,zhā  # 紥

U+7D2E: zā,zhā  # 紮

U+7D2F: léi,lěi,lèi  # 累

U+7D5C: jié,xié  # 絜

U+7D93: jīng,jìng  # 經

U+7D9D: chēn,lín  # 綝

U+7DAE: qǐ,qǐng  # 綮

U+7DB8: guān,lún  # 綸

U+7E23: xiàn,xuán  # 縣

U+7E41: fán,pó  # 繁

U+7E43: bēng,běng,bèng  # 繃

U+7E47: yáo,yóu,zhòu  # 繇

U+7E59: fān,fán  # 繙

U+7E5E: rǎo,rào  # 繞

U+7E8D: léi,lěi  # 纍

U+7E9A: lí,xǐ  # 纚

U+7EA2: gōng,hóng  # 红

U+7EA4: qiàn,xiān  # 纤

U+7EA5: gē,hé  # 纥

U+7EA6: yāo,yuē  # 约

U+7EAA: jǐ,jì  # 纪

U+7EB6: guān,lún  # 纶

U+7EB9: wén,wèn  # 纹

U+7ECF: jīng,jìng  # 经

U+7ED3: jiē,jié  # 结

U+7ED5: rǎo,rào  # 绕

U+7ED9: gěi,jǐ  # 给

U+7EDC: lào,luò  # 络

U+7EE8: tí,tì  # 绨

U+7EF0: chāo,chuò  # 绰

U+7EF7: bēng,běng,bèng  # 绷

U+7EFC: zèng,zōng  # 综

U+7EFF: lù,lǜ  # 绿

U+7F09: jī,qī  # 缉

U+7F0A: yūn,yùn  # 缊

U+7F0F: biàn,pián  # 缏

U+7F1D: féng,fèng  # 缝

U+7F25: piāo,piǎo  # 缥

U+7F29: sù,suō  # 缩

U+7F2A: miào,miù,móu  # 缪

U+7F2F: zēng,zèng  # 缯

U+7F32: qiāo,sāo  # 缲

U+7F34: jiǎo,zhuó  # 缴

U+7F57: luō,luó  # 罗

U+7F62: bà,ba  # 罢

U+7F77: bà,ba,pí  # 罷

U+7FD8: qiáo,qiào  # 翘

U+7FDF: dí,zhái  # 翟

U+7FF9: qiáo,qiào  # 翹

U+8006: qí,shì  # 耆

U+8011: duān,zhuān  # 耑

U+8019: bà,pá  # 耙

U+8036: yē,yé  # 耶

U+807D: tīng,tìng  # 聽

U+808B: lē,lèi  # 肋

U+8096: xiāo,xiào  # 肖

U+809A: dǔ,dù  # 肚

U+80B2: yō,yù  # 育

U+80CC: bēi,bèi  # 背

U+80D6: pán,pàng  # 胖

U+80DC: shēng,shèng  # 胜

U+80F3: gā,gē,gé  # 胳

U+8108: mài,mò  # 脈

U+8109: mài,mò  # 脉

U+810A: jí,jǐ  # 脊

U+810F: zàng,zāng  # 脏

U+811A: jiǎo,jué  # 脚

U+8126: de,te  # 脦

U+8127: juān,zuī  # 脧

U+812F: fǔ,pú  # 脯

U+814A: là,xī  # 腊

U+814C: ā,yān  # 腌

U+8173: jiǎo,jué  # 腳

U+8180: bǎng,bàng,pāng,páng  # 膀

U+818F: gāo,gào  # 膏

U+81C2: bei,bì  # 臂

U+81CA: sāo,sào  # 臊

U+81ED: chòu,xiù  # 臭

U+8207: yú,yǔ,yù  # 與

U+8208: xīng,xìng  # 興

U+820D: shě,shè  # 舍

U+822C: bān,bō,pán  # 般

U+826E: gěn,gèn  # 艮

U+8272: sè,shǎi  # 色

U+827E: ài,yì  # 艾

U+8282: jiē,jié  # 节

U+8292: máng,wáng  # 芒

U+82A5: gài,jiè  # 芥

U+82A6: lú,lǔ  # 芦

U+82A7: xù,zhù  # 芧

U+82AB: yán,yuán  # 芫

U+82AF: xīn,xìn  # 芯

U+82BE: fèi,fú  # 芾

U+82D4: tāi,tái  # 苔

U+82D5: sháo,tiáo  # 苕

U+82E3: jù,qǔ  # 苣

U+82E5: rě,ruò  # 若

U+82EB: shān,shàn  # 苫

U+8304: jiā,qié  # 茄

U+8308: cí,zǐ  # 茈

U+831C: qiàn,xī  # 茜

U+8345: dā,dá  # 荅

U+8351: tí,yí  # 荑

U+8360: jì,qí  # 荠

U+8364: hūn,xūn  # 荤

U+8365: xíng,yíng  # 荥

U+836B: yīn,yìn  # 荫

U+8377: hé,hè  # 荷

U+838E: shā,suō  # 莎

U+8398: shēn,xīn  # 莘

U+839E: guān,guǎn,wǎn  # 莞

U+83A8: làng,liáng  # 莨

U+83A9: fú,piǎo  # 莩

U+83AB: mò,mù  # 莫

U+83B3: shí,shì  # 莳

U+83C0: wǎn,yù  # 菀

U+83C9: lù,lǜ  # 菉

U+83CC: jūn,jùn  # 菌

U+83D1: zāi,zī  # 菑

U+83DF: tú,tù  # 菟

U+83EF: huá,huā,huà  # 華

U+83F2: fēi,fěi  # 菲

U+840E: wēi,wěi  # 萎

U+843D: là,lào,luō,luò  # 落

U+8451: fēng,fèng  # 葑

U+8457: zhe,zhù,zhuó  # 著

U+845A: rèn,shèn  # 葚

U+845B: gé,gě  # 葛

U+8494: shí,shì  # 蒔

U+8499: mēng,méng,měng  # 蒙

U+84CB: gài,gě  # 蓋

U+84DD: la,lán  # 蓝

U+84FC: liǎo,lù  # 蓼

U+8513: mán,màn,wàn  # 蔓

U+851A: wèi,yù  # 蔚

U+852D: yīn,yìn  # 蔭

U+8543: fān,fán  # 蕃

U+8549: jiāo,qiáo  # 蕉

U+857B: hóng,hòng  # 蕻

U+8584: báo,bó,bò  # 薄

U+85BA: jì,qí  # 薺

U+85C9: jí,jiè  # 藉

U+85CD: la,lán  # 藍

U+85CF: cáng,zàng  # 藏

U+8606: lú,lǔ  # 蘆

U+860B: pín,píng  # 蘋

U+8616: bò,niè  # 蘖

U+864E: hǔ,hù  # 虎

U+8655: chǔ,chù  # 處

U+865F: háo,hào  # 號

U+8679: hóng,jiàng  # 虹

U+867A: huī,huǐ  # 虺

U+867E: há,xiā  # 虾

U+8682: mā,mǎ,mà  # 蚂

U+868C: bàng,bèng  # 蚌

U+86C4: gū,gǔ  # 蛄

U+86C7: shé,yí  # 蛇

U+86E4: gé,há  # 蛤

U+86F8: shāo,xiāo  # 蛸

U+86FE: é,yǐ  # 蛾

U+8707: zhē,zhé  # 蜇

U+871A: fēi,fěi  # 蜚

U+8721: là,zhà  # 蜡

U+8764: qiú,yóu  # 蝤

U+8766: há,xiā  # 蝦

U+87A3: tè,téng  # 螣

U+8821: lí,lǐ  # 蠡

U+8840: xiě,xuè  # 血

U+884C: háng,hàng,xìng,xíng  # 行

U+885D: chōng,chòng  # 衝

U+8863: yì,yī  # 衣

U+8869: chǎ,chà  # 衩

U+8870: cuī,shuāi  # 衰

U+88B7: jiá,jié,qiā  # 袷

U+88C2: liě,liè  # 裂

U+88CE: chéng,chěng  # 裎

U+88CF: lǐ,li  # 裏

U+88E1: lǐ,li  # 裡

U+88E8: bì,pí  # 裨

U+88F3: cháng,shang  # 裳

U+88FC: tì,xī  # 裼

U+891A: chǔ,zhǔ  # 褚

U+892A: tuì,tùn  # 褪

U+8981: yāo,yào  # 要

U+8983: qín,tán  # 覃

U+89AA: qīn,qìng  # 親

U+89B0: qū,qù  # 覰

U+89BA: jiào,jué  # 覺

U+89BB: qū,qù  # 覻

U+89C0: guān,guàn  # 觀

U+89C1: jiàn,xiàn  # 见

U+89C2: guān,guàn  # 观

U+89C9: jiào,jué  # 觉

U+89D1: qū,qù  # 觑

U+89D2: jiǎo,jué  # 角

U+89DC: zī,zuǐ  # 觜

U+89E3: jiě,jiè,xiè  # 解

U+89E7: jiě,jiè  # 觧

U+8A3E: zī,zǐ  # 訾

U+8A92: ēi,éi,ěi,èi  # 誒

U+8AD6: lún,lùn  # 論

U+8B4D: yīng,yìng  # 譍

U+8B58: shí,zhì  # 識

U+8B80: dòu,dú  # 讀

U+8BBA: lún,lùn  # 论

U+8BC6: shí,zhì  # 识

U+8BD8: jí,jié  # 诘

U+8BED: yǔ,yù  # 语

U+8BF4: shuì,shuō,yuè  # 说

U+8BFB: dòu,dú  # 读

U+8C01: shéi,shuí  # 谁

U+8C03: diào,tiáo  # 调

U+8C1C: mèi,mí  # 谜

U+8C29: mán,màn  # 谩

U+8C2F: qiáo,qiào  # 谯

U+8C37: gǔ,yù  # 谷

U+8C41: huá,huō,huò  # 豁

U+8C48: qǐ,kǎi  # 豈

U+8C89: háo,hé  # 貉

U+8C93: māo,máo  # 貓

U+8CA4: yí,yì  # 貤

U+8D32: bēn,bì  # 贲

U+8D3E: gǔ,jiǎ  # 贾

U+8D5A: zhuàn,zuàn  # 赚

U+8D84: jū,qiè  # 趄

U+8D9F: tāng,tàng  # 趟

U+8DA3: cù,qù  # 趣

U+8DB5: bào,bō  # 趵

U+8DC2: qí,qì  # 跂

U+8DC4: qiāng,qiàng  # 跄

U+8DD0: cī,cǐ  # 跐

U+8DD1: páo,pǎo  # 跑

U+8DD5: diǎn,diē  # 跕

U+8DDE: lì,luò  # 跞

U+8E09: liáng,liàng  # 踉

U+8E0F: tā,tà  # 踏

U+8E4A: qī,xī  # 蹊

U+8E4C: qiāng,qiàng  # 蹌

U+8E61: qiāng,qiàng  # 蹡

U+8E62: dí,zhí  # 蹢

U+8E6C: dēng,dèng  # 蹬

U+8E72: cún,dūn  # 蹲

U+8E74: cù,jiu  # 蹴

U+8E76: jué,juě  # 蹶

U+8E7B: juē,qiāo  # 蹻

U+8E92: lì,luò  # 躒

U+8ECA: chē,jū  # 車

U+8F49: zhuǎi,zhuǎn,zhuàn  # 轉

U+8F58: huán,huàn  # 轘

U+8F66: chē,jū  # 车

U+8F67: gá,yà,zhá  # 轧

U+8F6C: zhuǎi,zhuǎn,zhuàn  # 转

U+8F72: kē,kě  # 轲

U+8F74: zhóu,zhòu  # 轴

U+8F7D: zǎi,zài  # 载

U+8F97: niǎn,zhǎn  # 辗

U+8F9F: bì,pī,pì  # 辟

U+8FB9: biān,bian  # 边

U+8FC6: yí,yǐ  # 迆

U+8FC7: guō,guò  # 过

U+8FD8: hái,huán  # 还

U+8FD9: zhè,zhèi  # 这

U+8FE4: yí,yǐ  # 迤

U+8FEB: pǎi,pò  # 迫

U+9002: kuò,shì  # 适

U+9019: zhè,zhèi  # 這

U+901A: tōng,tòng  # 通

U+902E: dǎi,dài  # 逮

U+9042: suí,suì  # 遂

U+904E: guō,guò  # 過

U+9057: wèi,yí  # 遗

U+905B: liú,liù  # 遛

U+9084: hái,huán  # 還

U+90A3: nā,nǎ,nà,nǎi,nè,něi,nèi  # 那

U+90AA: xié,yé  # 邪

U+90C7: huán,xún  # 郇

U+90CE: láng,làng  # 郎

U+90FD: dōu,dū  # 都

U+9142: cuó,zàn  # 酂

U+914A: dīng,dǐng  # 酊

U+9162: cù,zuò  # 酢

U+9166: fā,pō  # 酦

U+917E: shāi,shī  # 酾

U+917F: niáng,niàng  # 酿

U+91B1: fā,pō  # 醱

U+91C0: niáng,niàng  # 釀

U+91C3: shāi,shī  # 釃

U+91C7: cǎi,cài  # 采

U+91CC: lǐ,li  # 里

U+91CD: chóng,zhòng  # 重

U+91CF: liáng,liàng  # 量

U+91D0: lí,xǐ  # 釐

U+924F: chú,jǔ  # 鉏

U+92FC: gāng,gàng  # 鋼

U+931E: chún,duì  # 錞

U+943A: chēng,dāng  # 鐺

U+9470: yào,yuè  # 鑰

U+947D: zuān,zuàn  # 鑽

U+947F: záo,zuò  # 鑿

U+9489: dīng,dìng  # 钉

U+948C: liǎo,liào  # 钌

U+9490: shān,shàn  # 钐

U+94A2: gāng,gàng  # 钢

U+94A5: yào,yuè  # 钥

U+94AF: bǎ,pá  # 钯

U+94BB: zuān,zuàn  # 钻

U+94BF: diàn,tián  # 钿

U+94C5: qiān,yán  # 铅

U+94CA: tā,tuó  # 铊

U+94CD: pī,pí  # 铍

U+94DB: chēng,dāng  # 铛

U+94E3: xǐ,xiǎn  # 铣

U+94E4: dìng,tǐng  # 铤

U+94EB: diào,yáo  # 铫

U+94EE: zhēng,zhèng  # 铮

U+94FA: pū,pù  # 铺

U+94FB: wú,yǔ  # 铻

U+950F: jiǎn,jiàn  # 锏

U+9514: jū,jú  # 锔

U+952C: tán,xiān  # 锬

U+952F: jū,jù  # 锯

U+954F: liú,liù  # 镏

U+9550: gǎo,hào  # 镐

U+9557: tāng,táng  # 镗

U+955D: dī,dí  # 镝

U+9561: chán,tán,xín  # 镡

U+9566: duì,dūn  # 镦

U+956A: qiāng,qiǎng  # 镪

U+9577: cháng,zhǎng  # 長

U+957F: cháng,zhǎng  # 长

U+9592: jiān,jiàn,xián  # 閒

U+95A4: gé,hé  # 閤

U+95E2: pī,pì  # 闢

U+95F4: jiān,jiàn  # 间

U+95F6: kāng,kàng  # 闶

U+95F7: mēn,mèn  # 闷

U+9606: láng,làng  # 阆

U+9607: dū,shé  # 阇

U+960F: è,yān  # 阏

U+9618: dá,tà  # 阘

U+9619: quē,què  # 阙

U+961A: hǎn,kàn  # 阚

U+963D: diàn,yán  # 阽

U+963F: ā,a,ē  # 阿

U+9642: bēi,pí,pō  # 陂

U+9646: liù,lù  # 陆

U+964D: jiàng,xiáng  # 降

U+9673: chén,zhèn  # 陳

U+9676: táo,yáo  # 陶

U+9678: liù,lù  # 陸

U+9686: lōng,lóng  # 隆

U+9697: kuí,wěi  # 隗

U+96A9: ào,yù  # 隩

U+96BD: juàn,jùn  # 隽

U+96BE: nán,nàn  # 难

U+96C0: qiāo,qiǎo,què  # 雀

U+96C5: yā,yǎ  # 雅

U+96CB: juàn,jùn  # 雋

U+96E3: nán,nàn  # 難

U+96E8: yǔ,yù  # 雨

U+9730: sǎn,xiàn  # 霰

U+9732: lòu,lù  # 露

U+9753: jìng,liàng  # 靓

U+9761: mí,mǐ  # 靡

U+9769: gé,jí  # 革

U+9778: sǎ,tā  # 靸

U+9785: yāng,yàng  # 鞅

U+9798: qiào,shāo  # 鞘

U+982D: tóu,tou  # 頭

U+9838: gěng,jǐng  # 頸

U+987F: dú,dùn  # 顿

U+9888: gěng,jǐng  # 颈

U+9889: jié,xié  # 颉

U+988C: gé,hé  # 颌

U+988F: kē,ké  # 颏

U+98A4: chàn,zhàn  # 颤

U+98A8: fēng,fěng  # 風

U+98DF: shí,sì,yì  # 食

U+9933: táng,xíng  # 餳

U+9967: táng,xíng  # 饧

U+996E: yǐn,yìn  # 饮

U+998F: liú,liù  # 馏

U+9995: náng,nǎng  # 馕

U+9A6E: duò,tuó  # 驮

U+9A80: dài,tái  # 骀

U+9AA0: biāo,piào  # 骠

U+9AA8: gū,gú,gǔ  # 骨

U+9AC8: bǎng,pǎng  # 髈

U+9AD4: tī,tǐ  # 體

U+9AEE: fà,fǎ  # 髮

U+9B32: gé,lì  # 鬲

U+9B44: bó,pò,tuò  # 魄

U+9C85: bà,bō  # 鲅

U+9C8C: bà,bó  # 鲌

U+9C91: guī,xié  # 鲑

U+9C9C: xiān,xiǎn  # 鲜

U+9CAD: qīng,zhēng  # 鲭

U+9CE5: diǎo,niǎo  # 鳥

U+9E1F: diǎo,niǎo  # 鸟

U+9E44: gǔ,hú  # 鹄

U+9E58: gǔ,hú  # 鹘

U+9E87: jūn,qún  # 麇

U+9E95: jūn,qún  # 麕

U+9E97: lí,lì  # 麗

U+9EBB: mā,má  # 麻

U+9EBD: me,mó  # 麽

U+9EFD: miǎn,mǐn  # 黽

U+9EFE: miǎn,mǐn  # 黾

U+9F4A: jì,qí,zhāi  # 齊

U+9F50: jì,qí  # 齐

U+9F88: kěn,yín  # 龈

U+9F9C: guī,jūn,qiū  # 龜

U+9F9F: guī,jūn,qiū  # 龟

U+20BBE: ǹ,ǹg  # 𠮾

U+20E96: mǔ,yīng  # 𠺖

U+22AEC: sà,shā  # 𢫬

U+25BBE: cǎn,zān  # 𥮾

U+2B3CB: juē,qiāo  # 𫏋

